Date,Adj Close,Close,High,Low,Open,Volume,Stock_ID,Stock_Name
2023-09-05,140.78346252441406,143.0,146.0,141.0,144.0,5934000,3105.TWO,穩懋
2023-09-06,141.27572631835938,143.5,145.0,142.0,144.0,3282000,3105.TWO,穩懋
2023-09-07,140.78346252441406,143.0,148.0,141.5,145.5,7100000,3105.TWO,穩懋
2023-09-08,135.86097717285156,138.0,143.0,138.0,143.0,4977000,3105.TWO,穩懋
2023-09-11,135.36871337890625,137.5,143.0,136.5,139.5,3350000,3105.TWO,穩懋
2023-09-12,137.3377227783203,139.5,141.0,137.5,138.0,2956000,3105.TWO,穩懋
2023-09-13,136.84547424316406,139.0,141.0,138.0,140.0,2202000,3105.TWO,穩懋
2023-09-14,140.2912139892578,142.5,142.5,140.0,141.0,2037000,3105.TWO,穩懋
2023-09-15,143.24472045898438,145.5,148.0,141.5,142.0,6253000,3105.TWO,穩懋
2023-09-18,141.76795959472656,144.0,148.0,143.5,146.5,4615000,3105.TWO,穩懋
2023-09-19,137.82997131347656,140.0,145.5,140.0,145.0,2955000,3105.TWO,穩懋
2023-09-20,137.3377227783203,139.5,143.5,139.5,142.0,2120000,3105.TWO,穩懋
2023-09-21,132.907470703125,135.0,139.5,135.0,138.5,3575000,3105.TWO,穩懋
2023-09-22,133.8919677734375,136.0,137.5,132.5,134.0,2019000,3105.TWO,穩懋
2023-09-25,133.3997344970703,135.5,137.0,135.0,136.5,1133000,3105.TWO,穩懋
2023-09-26,129.95396423339844,132.0,136.0,132.0,135.0,2090000,3105.TWO,穩懋
2023-09-27,128.4772186279297,130.5,133.0,129.5,130.5,3073000,3105.TWO,穩懋
2023-09-28,127.00048065185547,129.0,131.0,128.0,130.5,5126000,3105.TWO,穩懋
2023-10-02,132.41522216796875,134.5,135.0,130.0,131.0,4350000,3105.TWO,穩懋
2023-10-03,130.44622802734375,132.5,136.0,132.5,135.0,3923000,3105.TWO,穩懋
2023-10-04,132.41522216796875,134.5,135.0,131.0,131.0,3459000,3105.TWO,穩懋
2023-10-05,132.907470703125,135.0,135.5,133.5,133.5,2813000,3105.TWO,穩懋
2023-10-06,132.41522216796875,134.5,138.0,134.5,136.5,4245000,3105.TWO,穩懋
2023-10-11,130.93846130371094,133.0,137.0,132.5,136.5,2358000,3105.TWO,穩懋
2023-10-12,132.41522216796875,134.5,135.0,133.0,134.0,2215000,3105.TWO,穩懋
2023-10-13,134.87646484375,137.0,137.0,132.5,135.0,3569000,3105.TWO,穩懋
2023-10-16,135.86097717285156,138.0,140.5,135.0,137.0,6410000,3105.TWO,穩懋
2023-10-17,136.84547424316406,139.0,141.5,138.5,140.0,5576000,3105.TWO,穩懋
2023-10-18,131.9229736328125,134.0,139.5,134.0,139.0,5133000,3105.TWO,穩懋
2023-10-19,128.4772186279297,130.5,133.5,129.0,133.0,4526000,3105.TWO,穩懋
2023-10-20,124.53922271728516,126.5,130.0,125.5,129.5,4966000,3105.TWO,穩懋
2023-10-23,123.55472564697266,125.5,128.0,123.5,125.5,2510000,3105.TWO,穩懋
2023-10-24,125.0314712524414,127.0,127.5,124.5,126.0,1684000,3105.TWO,穩懋
2023-10-25,125.52372741699219,127.5,129.5,127.0,128.0,2212000,3105.TWO,穩懋
2023-10-26,119.12447357177734,121.0,125.5,121.0,125.5,4882000,3105.TWO,穩懋
2023-10-27,125.52372741699219,127.5,129.0,122.0,122.0,8279000,3105.TWO,穩懋
2023-10-30,137.82997131347656,140.0,140.0,140.0,140.0,5868000,3105.TWO,穩懋
2023-10-31,142.75247192382812,145.0,152.5,139.0,142.0,50346000,3105.TWO,穩懋
2023-11-01,144.72146606445312,147.0,150.0,146.0,148.0,18248000,3105.TWO,穩懋
2023-11-02,147.18270874023438,149.5,150.0,144.0,147.5,10641000,3105.TWO,穩懋
2023-11-03,148.16722106933594,150.5,156.5,150.0,151.5,15232000,3105.TWO,穩懋
2023-11-06,152.5974578857422,155.0,156.0,152.5,154.0,7558000,3105.TWO,穩懋
2023-11-07,150.6284637451172,153.0,158.0,152.5,158.0,8869000,3105.TWO,穩懋
2023-11-08,149.64398193359375,152.0,155.0,152.0,153.5,4562000,3105.TWO,穩懋
2023-11-09,152.105224609375,154.5,156.0,151.5,153.0,5537000,3105.TWO,穩懋
2023-11-10,154.07421875,156.5,157.0,151.5,155.0,7118000,3105.TWO,穩懋
2023-11-13,149.64398193359375,152.0,159.0,150.5,158.5,12089000,3105.TWO,穩懋
2023-11-14,151.6129608154297,154.0,155.0,150.0,153.0,6010000,3105.TWO,穩懋
2023-11-15,152.105224609375,154.5,156.5,154.0,155.0,5529000,3105.TWO,穩懋
2023-11-16,151.12071228027344,153.5,156.5,153.0,155.5,2238000,3105.TWO,穩懋
2023-11-17,150.13621520996094,152.5,155.0,151.0,154.5,3459000,3105.TWO,穩懋
2023-11-20,149.64398193359375,152.0,156.0,151.5,153.0,3623000,3105.TWO,穩懋
2023-11-21,150.6284637451172,153.0,153.5,151.0,153.0,2978000,3105.TWO,穩懋
2023-11-22,149.15171813964844,151.5,154.5,150.5,153.5,3520000,3105.TWO,穩懋
2023-11-23,156.53546142578125,159.0,162.0,152.0,153.5,18328000,3105.TWO,穩懋
2023-11-24,164.41146850585938,167.0,170.0,157.0,161.0,23259000,3105.TWO,穩懋
2023-11-27,154.56646728515625,157.0,167.5,155.0,167.0,13960000,3105.TWO,穩懋
2023-11-28,160.96571350097656,163.5,164.0,157.0,158.5,6679000,3105.TWO,穩懋
2023-11-29,165.39596557617188,168.0,169.5,163.5,163.5,7886000,3105.TWO,穩懋
2023-11-30,169.33396911621094,172.0,173.5,166.0,168.5,14225000,3105.TWO,穩懋
2023-12-01,164.90371704101562,167.5,172.0,167.5,171.0,4546000,3105.TWO,穩懋
2023-12-04,166.87271118164062,169.5,177.5,168.0,172.0,10274000,3105.TWO,穩懋
2023-12-05,168.84170532226562,171.5,174.5,166.5,170.0,10343000,3105.TWO,穩懋
2023-12-06,167.36495971679688,170.0,173.0,168.5,172.0,4476000,3105.TWO,穩懋
2023-12-07,163.4269561767578,166.0,171.5,165.5,170.5,5265000,3105.TWO,穩懋
2023-12-08,164.90371704101562,167.5,170.0,167.0,168.0,4136000,3105.TWO,穩懋
2023-12-11,163.4269561767578,166.0,169.0,165.5,168.5,3496000,3105.TWO,穩懋
2023-12-12,164.41146850585938,167.0,169.0,166.5,168.0,2784000,3105.TWO,穩懋
2023-12-13,164.41146850585938,167.0,167.5,165.0,167.5,2712000,3105.TWO,穩懋
2023-12-14,166.38046264648438,169.0,171.0,168.0,169.0,3364000,3105.TWO,穩懋
2023-12-15,167.36495971679688,170.0,172.0,168.0,171.0,6625000,3105.TWO,穩懋
2023-12-18,158.99671936035156,161.5,169.5,161.5,169.5,5849000,3105.TWO,穩懋
2023-12-19,151.12071228027344,153.5,161.0,153.0,160.5,8915000,3105.TWO,穩懋
2023-12-20,151.12071228027344,153.5,156.0,152.5,153.0,3767000,3105.TWO,穩懋
2023-12-21,149.64398193359375,152.0,154.5,150.0,152.0,2828000,3105.TWO,穩懋
2023-12-22,152.105224609375,154.5,156.0,152.5,152.5,2420000,3105.TWO,穩懋
2023-12-25,155.05873107910156,157.5,159.0,155.0,155.0,2790000,3105.TWO,穩懋
2023-12-26,156.043212890625,158.5,159.0,156.5,158.0,1916000,3105.TWO,穩懋
2023-12-27,157.0277099609375,159.5,160.5,157.5,159.5,1683000,3105.TWO,穩懋
2023-12-28,155.05873107910156,157.5,160.0,156.5,160.0,2122000,3105.TWO,穩懋
2023-12-29,156.53546142578125,159.0,159.5,157.5,157.5,1217000,3105.TWO,穩懋
2024-01-02,153.58197021484375,156.0,159.0,156.0,159.0,1258000,3105.TWO,穩懋
2024-01-03,145.70596313476562,148.0,154.0,148.0,154.0,6586000,3105.TWO,穩懋
2024-01-04,143.73696899414062,146.0,150.5,144.0,148.0,5827000,3105.TWO,穩懋
2024-01-05,145.70596313476562,148.0,149.0,146.5,147.5,1822000,3105.TWO,穩懋
2024-01-08,147.18270874023438,149.5,154.0,149.0,149.0,3758000,3105.TWO,穩懋
2024-01-09,146.6904754638672,149.0,152.5,148.0,151.5,1733000,3105.TWO,穩懋
2024-01-10,145.70596313476562,148.0,149.5,147.0,148.5,1016000,3105.TWO,穩懋
2024-01-11,148.16722106933594,150.5,152.0,146.5,148.5,2029000,3105.TWO,穩懋
2024-01-12,148.6594696044922,151.0,152.0,149.0,149.5,1528000,3105.TWO,穩懋
2024-01-15,148.6594696044922,151.0,152.0,149.5,151.0,1400877,3105.TWO,穩懋
2024-01-16,150.13621520996094,152.5,153.0,149.5,150.0,2074000,3105.TWO,穩懋
2024-01-17,143.73696899414062,146.0,153.0,146.0,152.0,3631000,3105.TWO,穩懋
2024-01-18,143.24472045898438,145.5,148.0,144.5,146.0,1580000,3105.TWO,穩懋
2024-01-19,148.16722106933594,150.5,151.5,147.5,147.5,2275000,3105.TWO,穩懋
2024-01-22,148.6594696044922,151.0,152.0,149.0,152.0,1946000,3105.TWO,穩懋
2024-01-23,148.6594696044922,151.0,151.5,149.5,151.5,1739000,3105.TWO,穩懋
2024-01-24,152.105224609375,154.5,155.5,150.5,150.5,3478000,3105.TWO,穩懋
2024-01-25,148.6594696044922,151.0,155.0,151.0,154.0,2231000,3105.TWO,穩懋
2024-01-26,152.105224609375,154.5,155.5,150.5,150.5,2962000,3105.TWO,穩懋
2024-01-29,153.0897216796875,155.5,158.0,154.0,155.0,3200000,3105.TWO,穩懋
2024-01-30,153.58197021484375,156.0,157.0,152.0,155.0,3764000,3105.TWO,穩懋
2024-01-31,152.5974578857422,155.0,159.0,153.5,153.5,3288000,3105.TWO,穩懋
2024-02-01,150.13621520996094,152.5,156.0,152.5,156.0,1792000,3105.TWO,穩懋
2024-02-02,156.043212890625,158.5,158.5,153.0,155.0,4306000,3105.TWO,穩懋
2024-02-05,157.0277099609375,159.5,162.0,157.5,159.5,4150000,3105.TWO,穩懋
2024-02-15,153.58197021484375,156.0,161.0,155.5,160.5,7581000,3105.TWO,穩懋
2024-02-16,155.05873107910156,157.5,158.0,156.5,158.0,2256000,3105.TWO,穩懋
2024-02-19,158.01220703125,160.5,166.0,158.0,159.5,8846000,3105.TWO,穩懋
2024-02-20,158.5044708251953,161.0,163.0,159.0,160.5,4426000,3105.TWO,穩懋
2024-02-21,158.5044708251953,161.0,164.5,160.0,161.5,4684000,3105.TWO,穩懋
2024-02-22,159.98121643066406,162.5,163.5,160.5,163.0,4144000,3105.TWO,穩懋
2024-02-23,155.55096435546875,158.0,163.5,158.0,162.5,3623000,3105.TWO,穩懋
2024-02-26,154.56646728515625,157.0,159.5,155.5,158.0,2651000,3105.TWO,穩懋
2024-02-27,149.64398193359375,152.0,158.0,152.0,157.0,3267000,3105.TWO,穩懋
2024-02-29,149.64398193359375,152.0,154.5,151.0,153.0,2638000,3105.TWO,穩懋
2024-03-01,153.0897216796875,155.5,156.5,152.5,152.5,2622000,3105.TWO,穩懋
2024-03-04,153.58197021484375,156.0,158.0,155.5,156.5,2124000,3105.TWO,穩懋
2024-03-05,152.5974578857422,155.0,161.0,154.0,158.0,6467000,3105.TWO,穩懋
2024-03-06,150.13621520996094,152.5,154.5,152.0,154.0,3076000,3105.TWO,穩懋
2024-03-07,154.07421875,156.5,161.0,153.5,155.0,8901000,3105.TWO,穩懋
2024-03-08,150.6284637451172,153.0,159.0,152.0,157.0,4692000,3105.TWO,穩懋
2024-03-11,150.6284637451172,153.0,157.0,152.0,153.0,3639000,3105.TWO,穩懋
2024-03-12,150.6284637451172,153.0,154.0,149.5,152.5,4249000,3105.TWO,穩懋
2024-03-13,145.21372985839844,147.5,154.0,147.0,154.0,5002000,3105.TWO,穩懋
2024-03-14,143.24472045898438,145.5,148.5,145.5,147.0,2990000,3105.TWO,穩懋
2024-03-15,143.24472045898438,145.5,147.0,143.0,145.5,4866000,3105.TWO,穩懋
2024-03-18,143.24472045898438,145.5,145.5,145.5,145.5,0,3105.TWO,穩懋
2024-03-19,154.56646728515625,157.0,157.0,149.0,149.5,6888000,3105.TWO,穩懋
2024-03-20,150.6284637451172,153.0,157.0,152.5,156.5,3133000,3105.TWO,穩懋
2024-03-21,152.105224609375,154.5,156.0,153.0,155.5,1846000,3105.TWO,穩懋
2024-03-22,151.12071228027344,153.5,154.5,151.5,154.5,3189000,3105.TWO,穩懋
2024-03-25,151.12071228027344,153.5,155.5,153.0,153.5,2079000,3105.TWO,穩懋
2024-03-26,151.12071228027344,153.5,153.5,153.5,153.5,0,3105.TWO,穩懋
2024-03-27,144.72146606445312,147.0,149.5,147.0,148.0,2290000,3105.TWO,穩懋
2024-03-28,143.24472045898438,145.5,148.5,145.5,147.0,2195000,3105.TWO,穩懋
2024-03-29,143.73696899414062,146.0,147.5,145.0,145.5,1051000,3105.TWO,穩懋
2024-04-01,145.70596313476562,148.0,150.5,145.0,146.0,1956000,3105.TWO,穩懋
2024-04-02,146.6904754638672,149.0,150.0,147.5,149.5,1668000,3105.TWO,穩懋
2024-04-03,145.21372985839844,147.5,149.0,146.5,148.0,1834000,3105.TWO,穩懋
2024-04-08,141.27572631835938,143.5,149.0,143.5,147.5,3687000,3105.TWO,穩懋
2024-04-09,146.19821166992188,148.5,149.0,143.5,143.5,3225000,3105.TWO,穩懋
2024-04-10,151.12071228027344,153.5,154.5,148.0,149.0,4735000,3105.TWO,穩懋
2024-04-11,152.105224609375,154.5,156.0,151.0,153.0,3593000,3105.TWO,穩懋
2024-04-12,148.16722106933594,150.5,155.0,150.5,155.0,2760000,3105.TWO,穩懋
2024-04-15,144.72146606445312,147.0,151.0,146.0,150.0,2326000,3105.TWO,穩懋
2024-04-16,140.78346252441406,143.0,147.0,142.0,146.5,3003000,3105.TWO,穩懋
2024-04-17,141.27572631835938,143.5,144.5,143.0,143.5,1694000,3105.TWO,穩懋
2024-04-18,143.24472045898438,145.5,146.0,142.0,142.5,1426000,3105.TWO,穩懋
2024-04-19,137.82997131347656,140.0,143.0,135.0,143.0,5089000,3105.TWO,穩懋
2024-04-22,134.87646484375,137.0,142.0,137.0,141.5,1344000,3105.TWO,穩懋
2024-04-23,137.82997131347656,140.0,140.5,137.5,140.0,1349000,3105.TWO,穩懋
2024-04-24,142.75247192382812,145.0,145.0,141.5,142.5,2314000,3105.TWO,穩懋
2024-04-25,140.78346252441406,143.0,144.0,141.0,144.0,1675000,3105.TWO,穩懋
2024-04-26,140.2912139892578,142.5,144.0,141.5,144.0,1552000,3105.TWO,穩懋
2024-04-29,142.75247192382812,145.0,149.0,143.5,148.0,4088000,3105.TWO,穩懋
2024-04-30,143.73696899414062,146.0,149.5,145.5,145.5,3655000,3105.TWO,穩懋
2024-05-02,141.27572631835938,143.5,145.5,143.0,145.0,1554000,3105.TWO,穩懋
2024-05-03,141.27572631835938,143.5,147.0,143.5,146.0,1882000,3105.TWO,穩懋
2024-05-06,140.2912139892578,142.5,146.0,142.0,146.0,2248000,3105.TWO,穩懋
2024-05-07,138.81448364257812,141.0,144.5,140.0,144.0,1857000,3105.TWO,穩懋
2024-05-08,139.3067169189453,141.5,143.5,140.5,143.0,1837000,3105.TWO,穩懋
2024-05-09,137.82997131347656,140.0,143.0,140.0,142.5,1494000,3105.TWO,穩懋
2024-05-10,137.82997131347656,140.0,141.0,137.5,141.0,1867000,3105.TWO,穩懋
2024-05-13,137.82997131347656,140.0,140.5,138.0,140.5,1152000,3105.TWO,穩懋
2024-05-14,137.82997131347656,140.0,141.5,139.0,140.0,1580000,3105.TWO,穩懋
2024-05-15,137.3377227783203,139.5,142.0,139.5,141.0,2074000,3105.TWO,穩懋
2024-05-16,140.78346252441406,143.0,144.0,140.5,140.5,2827000,3105.TWO,穩懋
2024-05-17,139.3067169189453,141.5,143.5,141.0,143.0,1067000,3105.TWO,穩懋
2024-05-20,140.2912139892578,142.5,143.5,141.5,142.5,1484000,3105.TWO,穩懋
2024-05-21,138.3222198486328,140.5,143.5,140.0,142.5,1296000,3105.TWO,穩懋
2024-05-22,140.2912139892578,142.5,145.0,141.0,142.0,2417000,3105.TWO,穩懋
2024-05-23,138.3222198486328,140.5,143.0,140.5,143.0,1425000,3105.TWO,穩懋
2024-05-24,137.82997131347656,140.0,140.5,138.0,139.5,941000,3105.TWO,穩懋
2024-05-27,139.3067169189453,141.5,142.0,140.0,140.5,1117000,3105.TWO,穩懋
2024-05-28,141.27572631835938,143.5,145.0,142.0,142.0,2269000,3105.TWO,穩懋
2024-05-29,142.26022338867188,144.5,145.5,143.5,144.0,1564000,3105.TWO,穩懋
2024-05-30,140.2912139892578,142.5,143.5,141.5,143.0,1548000,3105.TWO,穩懋
2024-05-31,139.3067169189453,141.5,144.0,141.5,143.0,1467000,3105.TWO,穩懋
2024-06-03,138.3222198486328,140.5,143.0,140.0,142.0,1737000,3105.TWO,穩懋
2024-06-04,137.82997131347656,140.0,143.5,140.0,141.0,2263000,3105.TWO,穩懋
2024-06-05,136.84547424316406,139.0,141.0,139.0,141.0,1383000,3105.TWO,穩懋
2024-06-06,135.86097717285156,138.0,143.5,138.0,142.0,2972000,3105.TWO,穩懋
2024-06-07,135.36871337890625,137.5,139.5,137.0,139.0,2343000,3105.TWO,穩懋
2024-06-11,134.87646484375,137.0,139.0,137.0,138.0,1906000,3105.TWO,穩懋
2024-06-12,137.3377227783203,139.5,141.5,137.5,137.5,2171000,3105.TWO,穩懋
2024-06-13,150.6284637451172,153.0,153.0,142.5,142.5,16736000,3105.TWO,穩懋
2024-06-14,151.12071228027344,153.5,155.5,151.0,155.0,12459000,3105.TWO,穩懋
2024-06-17,152.5974578857422,155.0,158.0,151.5,153.5,10929000,3105.TWO,穩懋
2024-06-18,151.6129608154297,154.0,157.0,152.5,156.5,5465000,3105.TWO,穩懋
2024-06-19,153.0897216796875,155.5,161.5,155.0,156.0,12186000,3105.TWO,穩懋
2024-06-20,158.01220703125,160.5,161.5,157.0,158.0,8899000,3105.TWO,穩懋
2024-06-21,160.96571350097656,163.5,165.0,157.5,159.0,9491000,3105.TWO,穩懋
2024-06-24,155.55096435546875,158.0,164.0,158.0,164.0,6498000,3105.TWO,穩懋
2024-06-25,155.55096435546875,158.0,159.0,154.5,157.0,4924000,3105.TWO,穩懋
2024-06-26,155.05873107910156,157.5,161.5,157.0,159.5,3615000,3105.TWO,穩懋
2024-06-27,157.0277099609375,159.5,161.0,156.0,157.0,4491000,3105.TWO,穩懋
2024-06-28,171.7952117919922,174.5,175.0,168.5,172.0,30359000,3105.TWO,穩懋
2024-07-01,172.28746032714844,175.0,183.0,174.0,177.5,23415000,3105.TWO,穩懋
2024-07-02,168.34947204589844,171.0,176.5,170.0,175.0,7823000,3105.TWO,穩懋
2024-07-03,171.7952117919922,174.5,176.5,171.5,174.0,5468000,3105.TWO,穩懋
2024-07-04,170.8107147216797,173.5,178.5,173.0,176.5,7401000,3105.TWO,穩懋
2024-07-05,177.70220947265625,180.5,183.0,175.5,175.5,13365000,3105.TWO,穩懋
2024-07-08,175.73321533203125,178.5,181.5,176.0,180.0,6208000,3105.TWO,穩懋
2024-07-09,174.25645446777344,177.0,182.0,174.5,179.0,6888000,3105.TWO,穩懋
2024-07-10,177.2099609375,180.0,183.0,178.0,179.0,6886000,3105.TWO,穩懋
2024-07-11,177.2099609375,180.0,183.0,180.0,182.5,5045000,3105.TWO,穩懋
2024-07-12,170.31846618652344,173.0,179.5,172.0,179.0,7617000,3105.TWO,穩懋
2024-07-15,168.34947204589844,171.0,175.0,169.5,175.0,3392000,3105.TWO,穩懋
2024-07-16,170.31846618652344,173.0,176.0,171.5,173.0,3840000,3105.TWO,穩懋
