Date,Adj Close,Close,High,Low,Open,Volume,Stock_ID,Stock_Name
2023-05-02,41.361576080322266,49.849998474121094,50.20000076293945,49.25,49.5,31537756,2303.TW,聯電
2023-05-03,41.444549560546875,49.95000076293945,50.20000076293945,49.400001525878906,49.900001525878906,28657181,2303.TW,聯電
2023-05-04,41.19563293457031,49.650001525878906,49.79999923706055,49.400001525878906,49.79999923706055,26487301,2303.TW,聯電
2023-05-05,41.154144287109375,49.599998474121094,49.95000076293945,49.5,49.70000076293945,21031387,2303.TW,聯電
2023-05-08,41.48603439331055,50.0,50.599998474121094,49.95000076293945,50.099998474121094,27807248,2303.TW,聯電
2023-05-09,41.444549560546875,49.95000076293945,50.20000076293945,49.75,50.099998474121094,21745836,2303.TW,聯電
2023-05-10,41.02968978881836,49.45000076293945,49.79999923706055,49.20000076293945,49.79999923706055,27619316,2303.TW,聯電
2023-05-11,40.822261810302734,49.20000076293945,49.75,49.099998474121094,49.75,25318853,2303.TW,聯電
2023-05-12,40.40739822387695,48.70000076293945,48.900001525878906,48.5,48.79999923706055,36653057,2303.TW,聯電
2023-05-15,39.90956115722656,48.099998474121094,48.79999923706055,47.900001525878906,48.70000076293945,45110414,2303.TW,聯電
2023-05-16,40.49037170410156,48.79999923706055,49.0,48.45000076293945,48.45000076293945,36777132,2303.TW,聯電
2023-05-17,40.863746643066406,49.25,49.29999923706055,48.650001525878906,48.900001525878906,45756475,2303.TW,聯電
2023-05-18,41.6519775390625,50.20000076293945,50.29999923706055,49.70000076293945,49.95000076293945,40947582,2303.TW,聯電
2023-05-19,41.48603439331055,50.0,50.5,49.75,50.5,54028480,2303.TW,聯電
2023-05-22,40.57334518432617,48.900001525878906,49.599998474121094,48.70000076293945,49.5,75372804,2303.TW,聯電
2023-05-23,40.57334518432617,48.900001525878906,49.20000076293945,48.79999923706055,48.849998474121094,39877300,2303.TW,聯電
2023-05-24,40.7807731628418,49.150001525878906,49.150001525878906,48.70000076293945,48.79999923706055,27082718,2303.TW,聯電
2023-05-25,40.57334518432617,48.900001525878906,49.400001525878906,48.70000076293945,49.29999923706055,43294146,2303.TW,聯電
2023-05-26,41.81792449951172,50.400001525878906,50.79999923706055,49.0,49.04999923706055,126838659,2303.TW,聯電
2023-05-29,42.4817008972168,51.20000076293945,52.79999923706055,51.099998474121094,52.29999923706055,81036102,2303.TW,聯電
2023-05-30,42.8135871887207,51.599998474121094,51.79999923706055,50.599998474121094,51.20000076293945,55459727,2303.TW,聯電
2023-05-31,42.97953414916992,51.79999923706055,51.79999923706055,51.099998474121094,51.400001525878906,102913532,2303.TW,聯電
2023-06-01,42.149810791015625,50.79999923706055,51.29999923706055,50.29999923706055,51.29999923706055,56041081,2303.TW,聯電
2023-06-02,42.64764404296875,51.400001525878906,51.400001525878906,50.599998474121094,51.0,46344413,2303.TW,聯電
2023-06-05,42.232784271240234,50.900001525878906,51.5,50.79999923706055,51.400001525878906,28104311,2303.TW,聯電
2023-06-06,41.90089416503906,50.5,50.900001525878906,50.400001525878906,50.79999923706055,34947009,2303.TW,聯電
2023-06-07,42.56467056274414,51.29999923706055,51.5,50.70000076293945,50.900001525878906,41388320,2303.TW,聯電
2023-06-08,42.73061752319336,51.5,51.70000076293945,51.099998474121094,51.20000076293945,38370270,2303.TW,聯電
2023-06-09,43.39439392089844,52.29999923706055,52.400001525878906,51.70000076293945,51.900001525878906,52654500,2303.TW,聯電
2023-06-12,43.643306732177734,52.599998474121094,52.599998474121094,52.0,52.400001525878906,43177215,2303.TW,聯電
2023-06-13,44.141143798828125,53.20000076293945,53.29999923706055,52.900001525878906,53.099998474121094,62367279,2303.TW,聯電
2023-06-14,44.39006042480469,53.5,53.599998474121094,53.29999923706055,53.5,50927695,2303.TW,聯電
2023-06-15,45.21977615356445,54.5,54.599998474121094,53.79999923706055,53.79999923706055,76451940,2303.TW,聯電
2023-06-16,45.21977615356445,54.5,54.5,53.20000076293945,54.29999923706055,83561199,2303.TW,聯電
2023-06-19,44.638973236083984,53.79999923706055,54.29999923706055,53.599998474121094,53.70000076293945,43027089,2303.TW,聯電
2023-06-20,44.55600357055664,53.70000076293945,54.0,53.5,53.599998474121094,66672660,2303.TW,聯電
2023-06-21,44.721946716308594,53.900001525878906,53.900001525878906,52.79999923706055,52.79999923706055,82193112,2303.TW,聯電
2023-06-26,44.22411346435547,53.29999923706055,53.79999923706055,53.20000076293945,53.29999923706055,89410193,2303.TW,聯電
2023-06-27,43.64613342285156,49.04999923706055,50.0,49.04999923706055,50.0,124170409,2303.TW,聯電
2023-06-28,43.69062423706055,49.099998474121094,49.5,49.099998474121094,49.5,33377861,2303.TW,聯電
2023-06-29,43.15673065185547,48.5,49.349998474121094,48.5,49.349998474121094,49730094,2303.TW,聯電
2023-06-30,43.15673065185547,48.5,48.75,48.04999923706055,48.349998474121094,43790426,2303.TW,聯電
2023-07-03,42.93427276611328,48.25,49.20000076293945,48.25,49.0,52501250,2303.TW,聯電
2023-07-04,43.42367935180664,48.79999923706055,48.79999923706055,48.45000076293945,48.5,29983726,2303.TW,聯電
2023-07-05,43.02325439453125,48.349998474121094,49.0,48.349998474121094,48.95000076293945,28232553,2303.TW,聯電
2023-07-06,42.84529113769531,48.150001525878906,48.79999923706055,48.0,48.0,40600085,2303.TW,聯電
2023-07-07,43.02325439453125,48.349998474121094,48.95000076293945,48.0,48.04999923706055,39653420,2303.TW,聯電
2023-07-10,42.80079650878906,48.099998474121094,48.75,48.0,48.599998474121094,34272882,2303.TW,聯電
2023-07-11,43.15673065185547,48.5,48.70000076293945,48.20000076293945,48.54999923706055,31498332,2303.TW,聯電
2023-07-12,42.489356994628906,47.75,48.45000076293945,47.599998474121094,48.25,62341021,2303.TW,聯電
2023-07-13,42.26689910888672,47.5,48.25,47.5,47.849998474121094,52464102,2303.TW,聯電
2023-07-14,42.93427276611328,48.25,48.79999923706055,47.79999923706055,47.849998474121094,55574528,2303.TW,聯電
2023-07-17,43.112239837646484,48.45000076293945,48.70000076293945,47.650001525878906,48.25,47745522,2303.TW,聯電
2023-07-18,42.8897819519043,48.20000076293945,48.79999923706055,48.150001525878906,48.75,26231387,2303.TW,聯電
2023-07-19,42.26689910888672,47.5,48.5,47.45000076293945,48.29999923706055,49206010,2303.TW,聯電
2023-07-20,41.02113723754883,46.099998474121094,47.099998474121094,46.0,47.04999923706055,86599321,2303.TW,聯電
2023-07-21,40.22029113769531,45.20000076293945,45.45000076293945,44.70000076293945,45.0,96826103,2303.TW,聯電
2023-07-24,40.08681869506836,45.04999923706055,45.900001525878906,44.849998474121094,45.04999923706055,51546603,2303.TW,聯電
2023-07-25,40.62071990966797,45.650001525878906,45.900001525878906,45.20000076293945,45.45000076293945,36297797,2303.TW,聯電
2023-07-26,40.131309509277344,45.099998474121094,45.95000076293945,45.099998474121094,45.75,38761656,2303.TW,聯電
2023-07-27,41.06563186645508,46.150001525878906,46.70000076293945,45.04999923706055,45.099998474121094,61221132,2303.TW,聯電
2023-07-28,41.866477966308594,47.04999923706055,47.29999923706055,46.29999923706055,46.650001525878906,49489870,2303.TW,聯電
2023-07-31,41.82198715209961,47.0,47.5,46.650001525878906,47.349998474121094,53098015,2303.TW,聯電
2023-08-01,41.82198715209961,47.0,47.150001525878906,46.70000076293945,47.0,24111536,2303.TW,聯電
2023-08-02,41.51054763793945,46.650001525878906,47.45000076293945,46.5,46.70000076293945,34780532,2303.TW,聯電
2023-08-04,41.377071380615234,46.5,46.70000076293945,46.099998474121094,46.5,33157960,2303.TW,聯電
2023-08-07,41.288089752197266,46.400001525878906,46.75,46.29999923706055,46.29999923706055,28307075,2303.TW,聯電
2023-08-08,40.53173065185547,45.54999923706055,46.400001525878906,45.54999923706055,46.400001525878906,54378052,2303.TW,聯電
2023-08-09,40.57622528076172,45.599998474121094,45.75,45.29999923706055,45.54999923706055,26030497,2303.TW,聯電
2023-08-10,40.175804138183594,45.150001525878906,45.900001525878906,45.04999923706055,45.45000076293945,38550690,2303.TW,聯電
2023-08-11,40.35376739501953,45.349998474121094,45.79999923706055,45.29999923706055,45.349998474121094,15803575,2303.TW,聯電
2023-08-14,40.042327880859375,45.0,45.20000076293945,44.900001525878906,45.0,33004389,2303.TW,聯電
2023-08-15,40.442752838134766,45.45000076293945,45.5,45.04999923706055,45.150001525878906,18484617,2303.TW,聯電
