Date,Adj Close,Close,High,Low,Open,Volume,Stock_ID,Stock_Name
2023-05-02,64.69300079345703,66.69999694824219,67.80000305175781,66.5,67.80000305175781,6876180,2408.TW,南亞科
2023-05-03,65.08097076416016,67.0999984741211,67.5,66.19999694824219,66.30000305175781,7984544,2408.TW,南亞科
2023-05-04,65.95388793945312,68.0,68.0,66.30000305175781,66.5,7720651,2408.TW,南亞科
2023-05-05,64.69300079345703,66.69999694824219,67.69999694824219,66.5999984741211,67.19999694824219,9281287,2408.TW,南亞科
2023-05-08,62.850181579589844,64.80000305175781,67.0,64.4000015258789,66.69999694824219,9224604,2408.TW,南亞科
2023-05-09,62.7531852722168,64.69999694824219,65.5999984741211,64.19999694824219,65.19999694824219,5796710,2408.TW,南亞科
2023-05-10,62.268226623535156,64.19999694824219,64.5,63.599998474121094,64.5,4938427,2408.TW,南亞科
2023-05-11,61.39531326293945,63.29999923706055,64.5,63.20000076293945,64.19999694824219,4712840,2408.TW,南亞科
2023-05-12,61.88026809692383,63.79999923706055,63.79999923706055,62.599998474121094,63.0,4662603,2408.TW,南亞科
2023-05-15,61.97726058959961,63.900001525878906,64.80000305175781,63.20000076293945,63.29999923706055,5724659,2408.TW,南亞科
2023-05-16,62.656192779541016,64.5999984741211,65.69999694824219,64.5999984741211,65.0999984741211,5491224,2408.TW,南亞科
2023-05-17,65.95388793945312,68.0,68.69999694824219,66.4000015258789,67.69999694824219,25569104,2408.TW,南亞科
2023-05-18,67.21477508544922,69.30000305175781,70.19999694824219,68.5999984741211,68.5999984741211,18574858,2408.TW,南亞科
2023-05-19,67.79672241210938,69.9000015258789,70.0,68.4000015258789,69.9000015258789,12638648,2408.TW,南亞科
2023-05-22,67.9906997680664,70.0999984741211,72.9000015258789,69.4000015258789,72.0,21290251,2408.TW,南亞科
2023-05-23,67.79672241210938,69.9000015258789,70.19999694824219,68.5999984741211,70.0,11479629,2408.TW,南亞科
2023-05-24,67.79672241210938,69.9000015258789,71.19999694824219,68.9000015258789,69.69999694824219,15070368,2408.TW,南亞科
2023-05-25,70.22149658203125,72.4000015258789,72.4000015258789,69.5999984741211,69.9000015258789,33510122,2408.TW,南亞科
2023-05-26,69.73654174804688,71.9000015258789,73.30000305175781,70.5999984741211,72.9000015258789,20984704,2408.TW,南亞科
2023-05-29,69.05760192871094,71.19999694824219,72.30000305175781,70.5999984741211,72.0999984741211,13717774,2408.TW,南亞科
2023-05-30,69.73654174804688,71.9000015258789,71.9000015258789,70.5,71.69999694824219,8859616,2408.TW,南亞科
2023-05-31,71.28839874267578,73.5,73.5,71.30000305175781,71.30000305175781,21054299,2408.TW,南亞科
2023-06-01,69.2515869140625,71.4000015258789,72.69999694824219,71.0999984741211,72.5999984741211,13233842,2408.TW,南亞科
2023-06-02,70.70645141601562,72.9000015258789,73.4000015258789,71.69999694824219,72.0,12722215,2408.TW,南亞科
2023-06-05,69.9305191040039,72.0999984741211,73.0,71.9000015258789,72.9000015258789,6975257,2408.TW,南亞科
2023-06-06,70.22149658203125,72.4000015258789,72.5999984741211,71.69999694824219,72.5,4625613,2408.TW,南亞科
2023-06-07,69.73654174804688,71.9000015258789,72.5,71.19999694824219,72.5,7161086,2408.TW,南亞科
2023-06-08,68.08769226074219,70.19999694824219,71.69999694824219,70.0,71.69999694824219,8493974,2408.TW,南亞科
2023-06-09,69.15459442138672,71.30000305175781,71.4000015258789,70.5,70.9000015258789,6035250,2408.TW,南亞科
2023-06-12,70.70645141601562,72.9000015258789,73.30000305175781,71.5,71.69999694824219,10024075,2408.TW,南亞科
2023-06-13,72.54927825927734,74.80000305175781,75.5,73.30000305175781,73.69999694824219,16312486,2408.TW,南亞科
2023-06-14,73.90715026855469,76.19999694824219,76.9000015258789,74.80000305175781,76.4000015258789,18330112,2408.TW,南亞科
2023-06-15,73.03423309326172,75.30000305175781,76.4000015258789,74.5,76.4000015258789,11668208,2408.TW,南亞科
2023-06-16,76.13794708251953,78.5,78.80000305175781,74.5999984741211,75.19999694824219,19445388,2408.TW,南亞科
2023-06-19,75.65299224853516,78.0,78.80000305175781,77.19999694824219,78.0,9514064,2408.TW,南亞科
2023-06-20,75.071044921875,77.4000015258789,78.5999984741211,77.0,78.0,9195803,2408.TW,南亞科
2023-06-21,72.35529327392578,74.5999984741211,76.9000015258789,73.69999694824219,76.5999984741211,19655065,2408.TW,南亞科
2023-06-26,70.8034439086914,73.0,73.5999984741211,72.19999694824219,73.5,20500324,2408.TW,南亞科
2023-06-27,68.66963958740234,70.80000305175781,73.0,70.5999984741211,73.0,19315754,2408.TW,南亞科
2023-06-28,69.5,69.5,70.80000305175781,69.19999694824219,70.30000305175781,9806145,2408.TW,南亞科
2023-06-29,72.19999694824219,72.19999694824219,73.19999694824219,71.5999984741211,72.0,14797451,2408.TW,南亞科
2023-06-30,70.80000305175781,70.80000305175781,71.5,69.9000015258789,71.5,16782369,2408.TW,南亞科
2023-07-03,70.0999984741211,70.0999984741211,70.5999984741211,70.0,70.5,6046998,2408.TW,南亞科
2023-07-04,70.4000015258789,70.4000015258789,70.69999694824219,69.69999694824219,70.0999984741211,8446884,2408.TW,南亞科
2023-07-05,70.0999984741211,70.0999984741211,70.80000305175781,69.5999984741211,70.5999984741211,8236329,2408.TW,南亞科
2023-07-06,70.0999984741211,70.0999984741211,70.5,69.30000305175781,69.80000305175781,6255104,2408.TW,南亞科
2023-07-07,69.0999984741211,69.0999984741211,69.5999984741211,68.0,69.5999984741211,9573269,2408.TW,南亞科
2023-07-10,69.69999694824219,69.69999694824219,71.4000015258789,69.0999984741211,69.19999694824219,8364792,2408.TW,南亞科
2023-07-11,69.9000015258789,69.9000015258789,71.19999694824219,69.69999694824219,70.9000015258789,9979775,2408.TW,南亞科
2023-07-12,70.0999984741211,70.0999984741211,70.5999984741211,68.5,70.5999984741211,9466419,2408.TW,南亞科
2023-07-13,70.9000015258789,70.9000015258789,72.0,70.4000015258789,70.4000015258789,10925303,2408.TW,南亞科
2023-07-14,71.69999694824219,71.69999694824219,71.9000015258789,70.69999694824219,71.0,5832587,2408.TW,南亞科
2023-07-17,71.69999694824219,71.69999694824219,72.4000015258789,70.5,71.69999694824219,5462692,2408.TW,南亞科
2023-07-18,69.5,69.5,71.80000305175781,69.5,71.69999694824219,7311455,2408.TW,南亞科
2023-07-19,70.4000015258789,70.4000015258789,71.5,69.9000015258789,70.19999694824219,12337719,2408.TW,南亞科
2023-07-20,70.30000305175781,70.30000305175781,70.9000015258789,69.5,70.19999694824219,4639613,2408.TW,南亞科
2023-07-21,70.0999984741211,70.0999984741211,70.19999694824219,69.0999984741211,69.5999984741211,11819161,2408.TW,南亞科
2023-07-24,69.30000305175781,69.30000305175781,70.19999694824219,69.0999984741211,70.0999984741211,5412669,2408.TW,南亞科
2023-07-25,68.19999694824219,68.19999694824219,69.9000015258789,68.0999984741211,69.5,8343305,2408.TW,南亞科
2023-07-26,67.0999984741211,67.0999984741211,68.4000015258789,66.19999694824219,68.30000305175781,12438082,2408.TW,南亞科
2023-07-27,71.4000015258789,71.4000015258789,72.5999984741211,67.80000305175781,67.80000305175781,15176680,2408.TW,南亞科
2023-07-28,74.80000305175781,74.80000305175781,75.5,72.80000305175781,72.9000015258789,22000007,2408.TW,南亞科
2023-07-31,72.30000305175781,72.30000305175781,75.69999694824219,72.19999694824219,75.30000305175781,11632275,2408.TW,南亞科
2023-08-01,71.0,71.0,73.0999984741211,70.69999694824219,72.5,9054801,2408.TW,南亞科
2023-08-02,69.0999984741211,69.0999984741211,70.5999984741211,69.0,70.5,9403893,2408.TW,南亞科
2023-08-04,69.9000015258789,69.9000015258789,70.4000015258789,68.30000305175781,69.19999694824219,6779847,2408.TW,南亞科
2023-08-07,70.0,70.0,70.4000015258789,69.19999694824219,69.30000305175781,2882410,2408.TW,南亞科
2023-08-08,68.5,68.5,69.5,68.0999984741211,69.5,6442048,2408.TW,南亞科
2023-08-09,68.9000015258789,68.9000015258789,69.0,68.19999694824219,68.4000015258789,3501985,2408.TW,南亞科
2023-08-10,67.0999984741211,67.0999984741211,68.30000305175781,67.0,68.30000305175781,6902419,2408.TW,南亞科
2023-08-11,67.9000015258789,67.9000015258789,68.5999984741211,67.19999694824219,68.0,5116288,2408.TW,南亞科
2023-08-14,64.9000015258789,64.9000015258789,68.0,64.0,68.0,11204102,2408.TW,南亞科
2023-08-15,64.5999984741211,64.5999984741211,66.19999694824219,64.30000305175781,65.9000015258789,5530793,2408.TW,南亞科
2023-08-16,63.70000076293945,63.70000076293945,64.30000305175781,63.20000076293945,64.0999984741211,8688421,2408.TW,南亞科
2023-08-17,65.5999984741211,65.5999984741211,66.19999694824219,62.400001525878906,63.5,12823651,2408.TW,南亞科
2023-08-18,64.5999984741211,64.5999984741211,65.80000305175781,64.5,65.30000305175781,8146849,2408.TW,南亞科
2023-08-21,63.400001525878906,63.400001525878906,64.69999694824219,63.20000076293945,64.30000305175781,5206044,2408.TW,南亞科
2023-08-22,63.5,63.5,64.19999694824219,63.29999923706055,63.900001525878906,3288676,2408.TW,南亞科
2023-08-23,63.5,63.5,63.900001525878906,62.79999923706055,63.900001525878906,6706916,2408.TW,南亞科
2023-08-24,65.30000305175781,65.30000305175781,65.80000305175781,64.0999984741211,64.30000305175781,5932383,2408.TW,南亞科
2023-08-25,65.0,65.0,65.9000015258789,64.80000305175781,65.4000015258789,4476642,2408.TW,南亞科
2023-08-28,65.5999984741211,65.5999984741211,66.0,64.5999984741211,65.9000015258789,3249151,2408.TW,南亞科
2023-08-29,66.19999694824219,66.19999694824219,66.5,64.80000305175781,65.80000305175781,4034623,2408.TW,南亞科
2023-08-30,66.69999694824219,66.69999694824219,67.5,66.30000305175781,67.30000305175781,5438665,2408.TW,南亞科
2023-08-31,66.5999984741211,66.5999984741211,68.69999694824219,66.5,66.9000015258789,9640167,2408.TW,南亞科
2023-09-01,68.19999694824219,68.19999694824219,69.69999694824219,67.0,67.0999984741211,12858265,2408.TW,南亞科
2023-09-04,67.5999984741211,67.5999984741211,68.5999984741211,67.0999984741211,67.19999694824219,6652162,2408.TW,南亞科
2023-09-05,68.0999984741211,68.0999984741211,68.80000305175781,67.0999984741211,67.5999984741211,5055685,2408.TW,南亞科
2023-09-06,68.0,68.0,68.5,67.5999984741211,68.19999694824219,3281860,2408.TW,南亞科
2023-09-07,67.19999694824219,67.19999694824219,69.19999694824219,67.19999694824219,67.4000015258789,7365927,2408.TW,南亞科
2023-09-08,67.19999694824219,67.19999694824219,67.69999694824219,66.0,67.0999984741211,4340497,2408.TW,南亞科
2023-09-11,65.69999694824219,65.69999694824219,66.80000305175781,65.5999984741211,66.69999694824219,5321930,2408.TW,南亞科
2023-09-12,66.80000305175781,66.80000305175781,67.19999694824219,65.9000015258789,65.9000015258789,4275918,2408.TW,南亞科
2023-09-13,68.4000015258789,68.4000015258789,68.80000305175781,66.9000015258789,66.9000015258789,9509751,2408.TW,南亞科
2023-09-14,70.0,70.0,70.0,68.80000305175781,69.30000305175781,11961838,2408.TW,南亞科
2023-09-15,72.4000015258789,72.4000015258789,73.5,69.69999694824219,70.5,28612637,2408.TW,南亞科
2023-09-18,72.30000305175781,72.30000305175781,74.19999694824219,71.19999694824219,72.4000015258789,11424906,2408.TW,南亞科
2023-09-19,71.69999694824219,71.69999694824219,73.30000305175781,71.5,72.5999984741211,8375601,2408.TW,南亞科
2023-09-20,70.69999694824219,70.69999694824219,71.4000015258789,70.0,71.4000015258789,7633790,2408.TW,南亞科
2023-09-21,72.80000305175781,72.80000305175781,72.80000305175781,69.9000015258789,70.0,12756121,2408.TW,南亞科
2023-09-22,72.0,72.0,72.9000015258789,71.5999984741211,72.9000015258789,7446461,2408.TW,南亞科
2023-09-25,71.5999984741211,71.5999984741211,72.80000305175781,71.19999694824219,72.80000305175781,5405084,2408.TW,南亞科
2023-09-26,70.30000305175781,70.30000305175781,71.30000305175781,70.30000305175781,71.0999984741211,5053957,2408.TW,南亞科
2023-09-27,69.80000305175781,69.80000305175781,70.4000015258789,68.80000305175781,69.19999694824219,7202689,2408.TW,南亞科
