Date,Adj Close,Close,High,Low,Open,Volume,Stock_ID,Stock_Name
2024-09-18,371.4161682128906,380.0,385.0,376.5,381.0,6556263,2308.TW,台達電
2024-09-19,382.6564025878906,391.5,391.5,382.5,382.5,7207787,2308.TW,台達電
2024-09-20,378.258056640625,387.0,397.5,387.0,395.0,9136601,2308.TW,台達電
2024-09-23,381.678955078125,390.5,393.5,389.0,392.5,5020496,2308.TW,台達電
2024-09-24,388.0321350097656,397.0,397.0,387.0,390.5,3850774,2308.TW,台達電
2024-09-25,389.0095520019531,398.0,401.5,395.0,395.0,8606574,2308.TW,台達電
2024-09-26,387.05474853515625,396.0,399.0,394.0,394.0,7370610,2308.TW,台達電
2024-09-27,390.9643859863281,400.0,404.0,397.5,398.0,8232728,2308.TW,台達電
2024-09-30,371.9048767089844,380.5,395.0,380.5,389.5,8344665,2308.TW,台達電
2024-10-01,375.81451416015625,384.5,388.0,379.5,379.5,5868987,2308.TW,台達電
2024-10-04,357.7323913574219,366.0,376.5,366.0,372.0,16627056,2308.TW,台達電
2024-10-07,364.0855712890625,372.5,377.5,363.5,371.5,15414148,2308.TW,台達電
2024-10-08,373.3709716796875,382.0,382.0,370.0,371.0,10171348,2308.TW,台達電
2024-10-09,372.88226318359375,381.5,387.5,379.0,387.0,9331512,2308.TW,台達電
2024-10-11,371.4161682128906,380.0,386.5,378.5,381.0,5817406,2308.TW,台達電
2024-10-14,378.7467346191406,387.5,389.0,376.5,376.5,6546725,2308.TW,台達電
2024-10-15,389.49822998046875,398.5,400.5,387.5,388.0,11524844,2308.TW,台達電
2024-10-16,380.2128601074219,389.0,396.0,387.0,393.0,9403088,2308.TW,台達電
2024-10-17,383.14508056640625,392.0,394.5,385.5,394.5,6769479,2308.TW,台達電
2024-10-18,392.919189453125,402.0,405.0,395.0,397.0,12959796,2308.TW,台達電
2024-10-21,390.9643859863281,400.0,404.0,397.5,403.0,5116616,2308.TW,台達電
2024-10-22,395.36273193359375,404.5,404.5,396.0,400.0,6272355,2308.TW,台達電
2024-10-23,389.49822998046875,398.5,401.5,397.0,400.0,3487185,2308.TW,台達電
2024-10-24,384.6112060546875,393.5,398.5,393.5,395.0,5396460,2308.TW,台達電
2024-10-25,392.919189453125,402.0,402.0,393.0,393.0,6453110,2308.TW,台達電
2024-10-28,395.8514099121094,405.0,413.0,401.5,404.0,8652651,2308.TW,台達電
2024-10-29,396.8288269042969,406.0,406.0,396.5,401.5,8256951,2308.TW,台達電
2024-10-30,394.8740234375,404.0,407.5,399.0,407.0,11943686,2308.TW,台達電
2024-11-01,381.678955078125,390.5,396.0,381.0,381.0,13189106,2308.TW,台達電
2024-11-04,386.07733154296875,395.0,395.0,388.0,388.0,8698905,2308.TW,台達電
2024-11-05,389.49822998046875,398.5,403.0,391.0,392.0,5569740,2308.TW,台達電
2024-11-06,393.8966064453125,403.0,403.0,395.0,396.0,7211207,2308.TW,台達電
2024-11-07,389.9869689941406,399.0,403.0,397.0,403.0,6116649,2308.TW,台達電
2024-11-08,390.9643859863281,400.0,403.0,398.0,400.0,6679657,2308.TW,台達電
2024-11-11,391.9417724609375,401.0,402.0,396.5,400.0,6098507,2308.TW,台達電
2024-11-12,388.0321350097656,397.0,409.0,395.5,400.0,12544916,2308.TW,台達電
2024-11-13,384.6112060546875,393.5,397.0,391.5,392.0,6205958,2308.TW,台達電
2024-11-14,380.2128601074219,389.0,395.5,386.0,395.0,6985748,2308.TW,台達電
2024-11-15,377.2806091308594,386.0,393.5,386.0,392.0,5062478,2308.TW,台達電
2024-11-18,377.7693176269531,386.5,389.0,383.5,386.5,4209054,2308.TW,台達電
2024-11-19,379.2354431152344,388.0,388.0,382.0,385.0,5048593,2308.TW,台達電
2024-11-20,377.7693176269531,386.5,386.5,386.5,386.5,6252197,2308.TW,台達電
2024-11-21,372.3935546875,381.0,382.5,376.0,380.0,9970868,2308.TW,台達電
2024-11-22,385.0998840332031,394.0,394.0,386.0,386.0,6811218,2308.TW,台達電
2024-11-25,384.6112060546875,393.5,400.0,393.5,397.0,9755212,2308.TW,台達電
2024-11-26,378.7467346191406,387.5,393.0,387.5,391.0,3536692,2308.TW,台達電
2024-11-27,377.2806091308594,386.0,393.0,386.0,386.0,2711116,2308.TW,台達電
2024-11-28,375.3258056640625,384.0,388.0,378.5,386.0,5038111,2308.TW,台達電
2024-11-29,372.3935546875,381.0,386.0,374.5,376.5,6334609,2308.TW,台達電
2024-12-02,379.7241516113281,388.5,391.0,386.0,386.0,2840583,2308.TW,台達電
2024-12-03,382.1676940917969,391.0,394.0,390.0,391.0,4794785,2308.TW,台達電
2024-12-04,386.07733154296875,395.0,395.0,390.0,393.0,3312822,2308.TW,台達電
2024-12-05,382.6564025878906,391.5,398.5,391.5,396.5,4924741,2308.TW,台達電
2024-12-06,389.9869689941406,399.0,399.5,389.0,389.0,6341198,2308.TW,台達電
2024-12-09,395.8514099121094,405.0,406.5,398.0,399.0,7631308,2308.TW,台達電
2024-12-10,393.8966064453125,403.0,404.5,398.5,404.5,7292463,2308.TW,台達電
2024-12-11,405.1368408203125,414.5,418.0,401.5,403.0,12553245,2308.TW,台達電
2024-12-12,407.5803527832031,417.0,421.0,412.0,412.0,8575396,2308.TW,台達電
2024-12-13,413.44482421875,423.0,432.5,418.5,421.5,14190436,2308.TW,台達電
2024-12-16,416.3770446777344,426.0,429.5,421.5,426.0,8747143,2308.TW,台達電
2024-12-17,410.0238952636719,419.5,425.0,416.0,418.5,8338235,2308.TW,台達電
2024-12-18,415.8883361816406,425.5,425.5,414.5,414.5,6226938,2308.TW,台達電
2024-12-19,407.0916442871094,416.5,419.5,413.0,415.0,7012984,2308.TW,台達電
2024-12-20,402.69329833984375,412.0,417.5,407.0,408.0,8318027,2308.TW,台達電
2024-12-23,410.5126037597656,420.0,425.0,417.0,420.0,4464278,2308.TW,台達電
2024-12-24,415.8883361816406,425.5,427.5,420.0,421.0,5490650,2308.TW,台達電
2024-12-25,412.9561462402344,422.5,427.0,419.5,425.0,1990180,2308.TW,台達電
2024-12-26,418.3318786621094,428.0,428.0,422.5,423.0,2472540,2308.TW,台達電
2024-12-27,421.7528076171875,431.5,433.0,425.5,426.0,3045217,2308.TW,台達電
2024-12-30,424.68505859375,434.5,438.0,429.5,431.0,4956839,2308.TW,台達電
2024-12-31,420.7754211425781,430.5,433.5,428.0,430.0,3638189,2308.TW,台達電
2025-01-02,407.5803527832031,417.0,436.5,412.5,430.5,11192962,2308.TW,台達電
2025-01-03,404.6481018066406,414.0,422.0,412.5,419.5,9296991,2308.TW,台達電
2025-01-06,409.0464782714844,418.5,422.0,415.0,422.0,5850642,2308.TW,台達電
2025-01-07,422.24151611328125,432.0,434.0,423.5,425.0,7409053,2308.TW,台達電
2025-01-08,418.3318786621094,428.0,446.0,425.5,440.5,11336057,2308.TW,台達電
2025-01-09,408.0690612792969,417.5,430.0,417.0,428.0,5111761,2308.TW,台達電
2025-01-10,410.5126037597656,420.0,420.5,416.0,420.0,3864851,2308.TW,台達電
2025-01-13,390.9643859863281,400.0,415.5,400.0,413.5,8744187,2308.TW,台達電
2025-01-14,400.73846435546875,410.0,412.5,403.0,410.0,10130114,2308.TW,台達電
2025-01-15,391.4530944824219,400.5,406.5,398.5,404.5,7451745,2308.TW,台達電
2025-01-16,409.0464782714844,418.5,424.5,405.5,408.5,9382557,2308.TW,台達電
2025-01-17,412.4674072265625,422.0,426.0,414.5,421.0,6489319,2308.TW,台達電
2025-01-20,417.3544921875,427.0,431.5,425.0,425.0,4669776,2308.TW,台達電
2025-01-21,411.97869873046875,421.5,428.5,418.5,425.0,6449745,2308.TW,台達電
2025-01-22,427.6172790527344,437.5,438.0,424.0,424.0,9474389,2308.TW,台達電
2025-02-03,389.9869689941406,399.0,407.0,394.5,400.0,20139532,2308.TW,台達電
2025-02-04,388.0321350097656,397.0,408.0,396.5,401.5,9534874,2308.TW,台達電
2025-02-05,396.3401184082031,405.5,410.0,403.0,403.0,6548251,2308.TW,台達電
2025-02-06,407.5803527832031,417.0,417.5,411.5,413.5,8811916,2308.TW,台達電
2025-02-07,405.62554931640625,415.0,418.5,409.0,418.0,4812142,2308.TW,台達電
2025-02-10,395.36273193359375,404.5,409.5,404.0,405.0,5268719,2308.TW,台達電
2025-02-11,392.919189453125,402.0,408.0,402.0,405.0,6778905,2308.TW,台達電
2025-02-12,391.9417724609375,401.0,406.5,401.0,403.0,3916708,2308.TW,台達電
2025-02-13,395.8514099121094,405.0,406.0,400.5,401.0,5636862,2308.TW,台達電
2025-02-14,391.9417724609375,401.0,406.0,400.0,402.0,4860464,2308.TW,台達電
2025-02-17,396.8288269042969,406.0,408.5,400.0,400.0,4526789,2308.TW,台達電
2025-02-18,382.1676940917969,391.0,403.5,390.5,402.0,20018112,2308.TW,台達電
2025-02-19,383.14508056640625,392.0,394.0,386.0,386.0,7986505,2308.TW,台達電
2025-02-20,381.19024658203125,390.0,394.5,390.0,392.5,7510785,2308.TW,台達電
2025-02-21,387.05474853515625,396.0,396.0,386.5,386.5,8569868,2308.TW,台達電
2025-02-24,386.5660400390625,395.5,396.0,389.5,391.5,6950019,2308.TW,台達電
2025-02-25,384.12249755859375,393.0,397.0,389.5,389.5,7103863,2308.TW,台達電
2025-02-26,389.9869689941406,399.0,399.0,391.0,392.0,8789809,2308.TW,台達電
2025-02-27,392.919189453125,402.0,407.0,394.0,394.0,19590848,2308.TW,台達電
2025-03-03,381.19024658203125,390.0,400.0,390.0,397.0,11721984,2308.TW,台達電
2025-03-04,368.9726257324219,377.5,387.0,373.0,385.0,19452498,2308.TW,台達電
2025-03-05,369.95001220703125,378.5,383.0,377.5,379.0,10116547,2308.TW,台達電
2025-03-06,374.83709716796875,383.5,387.5,380.5,381.5,8270692,2308.TW,台達電
2025-03-07,366.5290832519531,375.0,381.5,375.0,381.5,8921265,2308.TW,台達電
2025-03-10,367.017822265625,375.5,381.0,375.0,375.0,5451626,2308.TW,台達電
2025-03-11,362.1307373046875,370.5,373.5,365.5,372.0,9403893,2308.TW,台達電
2025-03-12,378.7467346191406,387.5,389.5,371.5,371.5,13031685,2308.TW,台達電
2025-03-13,379.7241516113281,388.5,398.0,388.0,392.5,11384379,2308.TW,台達電
2025-03-14,369.95001220703125,378.5,386.0,377.0,385.0,9108047,2308.TW,台達電
2025-03-17,385.0998840332031,394.0,396.0,383.0,385.0,11902227,2308.TW,台達電
2025-03-18,390.9643859863281,400.0,400.0,392.5,393.0,8162071,2308.TW,台達電
2025-03-19,381.678955078125,390.5,400.0,390.5,398.0,6964005,2308.TW,台達電
2025-03-20,384.6112060546875,393.5,401.0,391.0,391.0,7133147,2308.TW,台達電
